,Date Sampled,Address,x1x2,x2x3,x3x4,x4x5,x5x6,x6x7,x7x8,x8x9,x9x10,x10x11
861,11/25/2019,44XX S Emerald Ave,0.14077669902912623,0.49787234042553186,0.1732954545454545,0.021791767554479386,0.12559241706161145,0.5726315789473684,0.2168674698795181,-0.012101210121012038,-0.07238307349665928,-0.11764705882352947
862,10/27/2019,44XX W 81St Pl,-0.2156215621562156,-0.025245441795231378,-0.017266187050359726,-0.0292825768667643,-0.06938159879336349,0.07941653160453813,0.36786786786786774,0.0362239297475302,-0.003177966101694848,0.2539851222104145
863,6/17/2019,44XX W Ainslie ,0.35632183908045983,-0.18361581920903952,-0.12456747404844301,0.2608695652173914,0.2915360501567399,0.15291262135922326,0.027368421052631556,-0.038934426229508094,-0.04690831556503212,-0.06487695749440717
864,11/6/2018,44XX W Jackson Blvd,0.2696493349455865,0.7333333333333333,0.0659340659340659,-0.26804123711340205,-0.18309859154929575,-0.12931034482758622,-0.05346534653465338,-0.024058577405857783,0.05787781350482306,-0.2330293819655521
865,10/22/2016,44XX W Leland Ave,-0.023809523809523774,0.1314363143631436,0.04311377245508997,0.08036739380022953,-0.01487778958554735,-0.03128371089536129,0.16926503340757232,0.19047619047619047,0.14400000000000004,0.7342657342657343
866,11/7/2019,45XX N  Richmond Ave,0.22033898305084748,0.07291666666666666,0.059870550161812315,0.7099236641221374,0.3660714285714287,-0.2745098039215687,-0.063063063063063,0.0,-0.04326923076923087,-0.6472361809045226
867,3/17/2022,45XX N Beacon St,0.20833333333333334,0.31034482758620685,0.0,-0.052631578947368356,0.0,0.0,0.9444444444444444,0.0,-0.2857142857142857,-0.25999999999999995
868,7/19/2019,45XX N Bernard ,0.12500000000000003,0.7739463601532568,-0.30453563714902804,-0.00931677018633548,0.010971786833855844,0.017054263565891386,0.07621951219512195,-0.03541076487252125,0.1204111600587372,1.7129750982961993
869,10/28/2019,45XX N Harding ,-0.013384321223709422,-0.05232558139534892,0.1226993865030676,-0.027322404371584764,0.37640449438202245,0.40136054421768724,0.3592233009708737,-0.17142857142857146,0.03448275862068969,-0.4183333333333333
870,3/17/2022,45XX N Kenneth Ave,0.4285714285714286,1.2307692307692308,0.0,-0.13793103448275862,-0.04,-0.125,-0.19047619047619047,0.058823529411764705,0.0,-0.7666666666666667
871,11/7/2018,45XX N Kostner Ave,0.39583333333333326,-0.17910447761194026,-0.12121212121212119,0.03448275862068969,-0.08000000000000007,-0.007246376811594049,0.9416058394160584,-0.4812030075187971,0.02173913043478263,0.028368794326241162
872,9/12/2019,45XX N Leaveitt St,1.0093457943925235,0.03488372093023256,-0.32134831460674157,0.1754966887417219,-0.09859154929577464,-0.08437499999999998,-0.034129692832764506,-0.04946996466431103,-0.02230483271375457,0.1825095057034221
873,3/1/2017,45XX N Malden St,,,,,,,,,,
874,9/10/2019,45XX N Meade Ave,0.03611111111111108,-0.008042895442359197,-0.002702702702702765,0.07046070460704613,0.02531645569620244,0.05432098765432093,-0.037470725995315986,0.0048661800486616965,0.012106537530266302,2.444976076555024
875,11/1/2019,45XX N Melvina ,0.1923076923076923,-0.08064516129032258,0.0964912280701754,0.664,0.16346153846153838,-0.057851239669421434,0.048245614035087626,-0.07949790794979074,-0.20909090909090916,-0.022988505747126357
876,7/28/2018,45XX N Merrimac Ave,-0.7303964757709251,-0.303921568627451,0.07746478873239429,-0.20261437908496727,-0.2213114754098361,-0.11228070175438594,-0.13043478260869568,-0.0727272727272728,-0.09313725490196072,-0.5654054054054054
877,4/7/2022,45XX N Sacramento Ave,0.3104089219330855,0.09078014184397172,0.20286085825747718,0.1459459459459459,0.028301886792452897,-0.018348623853211107,-0.06542056074766349,-0.18000000000000008,-0.147560975609756,-0.6952789699570816
878,1/4/2018,45XX N Springfield Ave,-0.026392961876832932,-0.338855421686747,-0.006833712984054525,0.1146788990825688,0.24897119341563784,0.18945634266886316,0.031855955678670424,0.10872483221476505,0.03631961259079912,-0.4626168224299066
879,8/31/2021,45XX N Virginia Ave,,0.18713450292397651,0.1182266009852218,0.22026431718061673,0.09747292418772564,0.09210526315789468,0.018072289156626523,0.008875739644970487,0.13782991202346034,0.16237113402061853
880,6/13/2018,45XX N Virginia Ave,0.06074766355140181,0.08810572687224677,0.17004048582995948,0.08304498269896185,0.041533546325878565,0.0613496932515338,0.007225433526011535,0.10903873744619809,-0.08020698576972835,0.42053445850914195
881,7/18/2019,45XX S Greenwood** ,-0.15999999999999998,,,,,,,0.09649122807017553,-0.16799999999999998,
882,10/29/2019,45XX S Greenwood** ,-0.329608938547486,-0.008333333333333342,0.002100840336134456,-0.06498951781970644,0.12780269058295962,0.04174950298210739,0.08969465648854948,0.09106830122591952,-0.13001605136436592,0.036900369003690064
883,2/7/2022,45XX S Lacrosse Ave,0.14285714285714285,-0.07499999999999996,-0.08108108108108115,0.0,0.0,0.6470588235294117,0.9642857142857144,0.0,0.0,-0.11818181818181825
884,6/21/2021,45XX S Lacrosse Ave,0.5555555555555555,-0.19642857142857137,-0.17777777777777773,-0.02702702702702705,0.2777777777777776,0.26086956521739135,0.051724137931034454,0.016393442622950907,0.04838709677419352,
885,6/3/2019,45XX W Altgeld St,0.595,0.20062695924764887,0.013054830287206267,-0.10567010309278337,-0.1354466858789626,-0.12000000000000005,-0.05681818181818182,-0.05622489959839352,-0.07234042553191486,
886,5/17/2021,45XX W Maypole Ave,1.5454545454545454,-0.03571428571428571,0.18518518518518517,-0.125,-0.14285714285714285,-0.08333333333333333,-0.045454545454545456,0.047619047619047616,0.0,
887,1/14/2020,45XX W Schubert Ave,0.3125864453665283,0.05268703898840885,0.0010010010010009797,0.5800000000000001,-0.5367088607594936,0.6393442622950819,-0.7808333333333334,3.8669201520912555,-0.5234375,1.0
888,10/19/2021,46XX N Avers Ave,0.3105882352941177,0.831238779174147,0.1078431372549021,0.03539823008849545,0.12820512820512822,-0.015151515151515098,0.030769230769230795,0.28358208955223874,0.011627906976744146,-0.696551724137931
889,1/22/2020,46XX N Kasson Ave,1.2765957446808511,-0.8510903426791276,-0.3786610878661088,1.2255892255892256,0.31467473524962164,-0.7019562715765247,-0.18918918918918912,-0.028571428571428595,-0.08823529411764702,-0.15591397849462366
890,11/30/2021,46XX N Knox Ave,0.08771929824561403,0.0,0.0,0.04838709677419352,-0.06153846153846159,-0.01639344262295076,0.03333333333333336,0.04838709677419352,0.0,-0.06153846153846159
891,2/8/2019,46XX N Kostner ,0.1082089552238806,0.24915824915824905,0.056603773584905655,0.002551020408163324,0.04834605597964375,0.02063106796116504,-0.005945303210463818,-0.03588516746411471,-0.19230769230769237,-0.3655913978494624
892,8/2/2018,46XX N Laramie Ave,-0.0010626992561104981,0.702127659574468,-0.07499999999999996,0.19594594594594583,0.02824858757062147,-0.09890109890109894,-0.02439024390243894,-0.0625,0.09333333333333324,-0.34146341463414626
893,10/27/2021,46XX N Winchester Ave,0.0,0.5333333333333333,0.08695652173913043,0.0,-0.12,-0.09090909090909091,-0.05,-0.15789473684210525,-0.1875,-0.07692307692307693
894,7/16/2016,46XX N Winchester Ave,2.763157894736842,-0.03846153846153851,-0.22909090909090912,-0.01886792452830182,-0.21153846153846165,0.07926829268292689,0.005649717514124374,-0.10674157303370788,-0.2704402515723271,-0.07758620689655175
